,timestamp,bitcoin_price,bitcoin_volume,bitcoin_market_cap,bitcoin_returns,bitcoin_volatility,score,No_Comments,title_sentiment,description_sentiment,score_lag1,score_lag2,score_lag3,score_lag4,score_lag5,score_lag6,score_lag7,No_Comments_lag1,No_Comments_lag2,No_Comments_lag3,No_Comments_lag4,No_Comments_lag5,No_Comments_lag6,No_Comments_lag7,title_sentiment_lag1,title_sentiment_lag2,title_sentiment_lag3,title_sentiment_lag4,title_sentiment_lag5,title_sentiment_lag6,title_sentiment_lag7,description_sentiment_lag1,description_sentiment_lag2,description_sentiment_lag3,description_sentiment_lag4,description_sentiment_lag5,description_sentiment_lag6,description_sentiment_lag7,sentiment,sentiment1,sentiment2,sentiment3,sentiment4,sentiment5,sentiment6,sentiment7,total_sentiment
0,2024-10-04,60727.86395169296,37711138441.76231,1200491237695.5154,0.00034057774609452807,0.2903506990176714,19.0,24,-0.9921121,-0.9987888,27.230916577157178,28.691624895572264,25.440476190476193,13.229166666666666,12.305555555555555,12.125,19.0,240.85714285714286,216.83333333333334,71.4,29.75,24.666666666666668,23.0,24.0,-0.5460876,-0.5426529,-0.55256724,-0.65168214,-0.61465913,-0.7861166,-0.9921121,-0.6939691,-0.64389545,-0.6295675,-0.5495199,-0.6144562,-0.5113313,-0.9987888,-0.99545044,-0.6200284,-0.5932742,-0.5910674,-0.600601,-0.6145576,-0.64872396,-0.99545044,-0.7073942
1,2024-10-05,62103.01047283253,30349059838.684578,1226663492771.043,0.02264440788224431,0.2903506990176714,5.25,22,-0.58012116,-0.023873895,19.0,28.691624895572264,25.440476190476193,13.229166666666666,12.305555555555555,12.125,19.0,24.0,216.83333333333334,71.4,29.75,24.666666666666668,23.0,24.0,-0.9921121,-0.5426529,-0.55256724,-0.65168214,-0.61465913,-0.7861166,-0.9921121,-0.9987888,-0.64389545,-0.6295675,-0.5495199,-0.6144562,-0.5113313,-0.9987888,-0.30199754,-0.99545044,-0.5932742,-0.5910674,-0.600601,-0.6145576,-0.64872396,-0.99545044,-0.6676403
2,2024-10-06,62091.932585194016,11095453162.990673,1226761949791.163,-0.0001783792372410664,0.2903506990176714,12.666666666666666,28,-0.27174422,-0.82070595,5.25,19.0,25.440476190476193,13.229166666666666,12.305555555555555,12.125,19.0,22.0,24.0,71.4,29.75,24.666666666666668,23.0,24.0,-0.58012116,-0.9921121,-0.55256724,-0.65168214,-0.61465913,-0.7861166,-0.9921121,-0.023873895,-0.9987888,-0.6295675,-0.5495199,-0.6144562,-0.5113313,-0.9987888,-0.5462251,-0.30199754,-0.99545044,-0.5910674,-0.600601,-0.6145576,-0.64872396,-0.99545044,-0.6617592
3,2024-10-07,62811.79972811266,14592422860.685436,1241834324867.657,0.011593569614392951,0.2903506990176714,16.0,45,-0.7627511,-0.35471115,12.666666666666666,5.25,19.0,13.229166666666666,12.305555555555555,12.125,19.0,28.0,22.0,24.0,29.75,24.666666666666668,23.0,24.0,-0.27174422,-0.58012116,-0.9921121,-0.65168214,-0.61465913,-0.7861166,-0.9921121,-0.82070595,-0.023873895,-0.9987888,-0.5495199,-0.6144562,-0.5113313,-0.9987888,-0.55873114,-0.5462251,-0.30199754,-0.99545044,-0.600601,-0.6145576,-0.64872396,-0.99545044,-0.65771717
4,2024-10-08,62287.39010510681,33878876147.30253,1231091696620.0955,-0.008348902997140861,0.2903506990176714,74.28571428571429,238,-0.15610766,-0.949758,16.0,12.666666666666666,5.25,19.0,12.305555555555555,12.125,19.0,45.0,28.0,22.0,24.0,24.666666666666668,23.0,24.0,-0.7627511,-0.27174422,-0.58012116,-0.9921121,-0.61465913,-0.7861166,-0.9921121,-0.35471115,-0.82070595,-0.023873895,-0.9987888,-0.6144562,-0.5113313,-0.9987888,-0.55293286,-0.55873114,-0.5462251,-0.30199754,-0.99545044,-0.6145576,-0.64872396,-0.99545044,-0.6517587
5,2024-10-09,62185.230423727575,28626429276.55382,1229717180592.4397,-0.0016401342423698617,0.2903506990176714,44.94736842105263,944,-0.49308133,-0.7155349,74.28571428571429,16.0,12.666666666666666,5.25,19.0,12.125,19.0,238.0,45.0,28.0,22.0,24.0,23.0,24.0,-0.15610766,-0.7627511,-0.27174422,-0.58012116,-0.9921121,-0.7861166,-0.9921121,-0.949758,-0.35471115,-0.82070595,-0.023873895,-0.9987888,-0.5113313,-0.9987888,-0.6043081,-0.55293286,-0.55873114,-0.5462251,-0.30199754,-0.99545044,-0.64872396,-0.99545044,-0.65047747
6,2024-10-10,60597.15045618275,28530748117.898792,1197736450280.4102,-0.025537896325601883,0.2903506990176714,18.466666666666665,385,-0.5666959,-0.99441075,44.94736842105263,74.28571428571429,16.0,12.666666666666666,5.25,19.0,19.0,944.0,238.0,45.0,28.0,22.0,24.0,24.0,-0.49308133,-0.15610766,-0.7627511,-0.27174422,-0.58012116,-0.9921121,-0.9921121,-0.7155349,-0.949758,-0.35471115,-0.82070595,-0.023873895,-0.9987888,-0.9987888,-0.78055334,-0.6043081,-0.55293286,-0.55873114,-0.5462251,-0.30199754,-0.99545044,-0.99545044,-0.6669561
7,2024-10-10,60830.533080927744,27929133264.521137,1202328351726.3489,0.003851379528378107,0.2903506990176714,18.466666666666665,385,-0.5666959,-0.99441075,18.466666666666665,44.94736842105263,74.28571428571429,16.0,12.666666666666666,5.25,19.0,385.0,944.0,238.0,45.0,28.0,22.0,24.0,-0.5666959,-0.49308133,-0.15610766,-0.7627511,-0.27174422,-0.58012116,-0.9921121,-0.99441075,-0.7155349,-0.949758,-0.35471115,-0.82070595,-0.023873895,-0.9987888,-0.78055334,-0.78055334,-0.6043081,-0.55293286,-0.55873114,-0.5462251,-0.30199754,-0.99545044,-0.640094
