timestamp,bitcoin_price,bitcoin_volume,bitcoin_market_cap,bitcoin_returns,bitcoin_volatility
2023-11-17 00:00:00,36201.51611146142,12023334732.149555,707488742969.5619,-0.04490717334696093,0.6813901697344057
2023-11-18 00:00:00,36527.76022530742,22683923623.963726,714651953916.8749,0.00901189090648935,0.6727322669099237
2023-11-19 00:00:00,36582.36844192274,8877846889.346693,715117663450.342,0.0014949785116440406,0.6726529246325124
2023-11-20 00:00:00,37413.99460790531,12599067947.734495,732521837352.2426,0.02273297769943028,0.6951945864821897
2023-11-21 00:00:00,37489.298470802016,16005284775.311718,732673492672.5168,0.0020127191358709773,0.6824469986120137
2023-11-22 00:00:00,35965.36036068078,18891503534.641026,702705880301.6978,-0.04064995004662819,0.7249423611957934
2023-11-23 00:00:00,37464.83293220907,25245202377.321384,732259726682.3702,0.041692132554511874,0.6042025801979356
2023-11-24 00:00:00,37293.316127426726,11956046626.60703,728816537112.472,-0.004578074726576231,0.4853435849958291
2023-11-25 00:00:00,37738.93169747125,22996708651.54232,737614054534.8141,0.011948939282361293,0.4874519618879487
2023-11-26 00:00:00,37809.85286625321,7505379785.011788,739536714717.2401,0.0018792574562123132,0.4872941148591129
2023-11-27 00:00:00,37491.838186008135,10229112671.374176,733376783676.3198,-0.008410894413422021,0.46995565872924766
2023-11-28 00:00:00,37250.16905148115,17979133247.880783,728040168286.0479,-0.006445913196573505,0.47232427079191275
2023-11-29 00:00:00,37802.23604377473,19715537240.688644,738816928726.5587,0.014820523137240027,0.33703177613004076
2023-11-30 00:00:00,37810.34641654128,20964545194.804527,740494537382.5989,0.00021454743463222847,0.17204294407867374
2023-12-01 00:00:00,37711.81837585267,16566770727.560837,737659515838.6104,-0.002605848663833066,0.1684632544422365
2023-12-02 00:00:00,38688.25874179069,24470176251.56647,756249390093.0282,0.025892158161305856,0.23669541050114776
2023-12-03 00:00:00,39481.666416062864,14892418344.328642,771834682369.2777,0.02050771216061853,0.2649013581793387
2023-12-04 00:00:00,39960.275420410515,14107800648.629307,782845232813.069,0.012122310119943025,0.23548149912310584
2023-12-05 00:00:00,41974.331772543344,40273974905.38232,820527379429.3416,0.050401463226755094,0.3400581569077482
2023-12-06 00:00:00,44105.94477259938,37740677039.99004,863171503830.3232,0.05078372686448307,0.4148150812034489
2023-12-07 00:00:00,43788.28880825234,30306637687.601166,857037901744.5414,-0.007202112231918023,0.44161698555865775
2023-12-08 00:00:00,43270.11955970747,27712048105.023373,848245522795.3333,-0.011833512170660976,0.4758495581865527
2023-12-09 00:00:00,44202.17610943621,24726661392.984177,863242780337.311,0.021540420022242213,0.47365747354949045
2023-12-10 00:00:00,43745.49199189547,17074228506.041449,855611272269.695,-0.010331711190192938,0.5196781361269152
2023-12-11 00:00:00,43757.959937619176,11865167562.179707,856192504674.1926,0.000285010984126588,0.5306741449735817
2023-12-12 00:00:00,41200.96272610168,39734542163.66172,806178244439.1412,-0.058435018798013494,0.6395354587263614
2023-12-13 00:00:00,41450.819387377436,24919333990.627098,812055172695.532,0.006064340363519438,0.47451647598317215
2023-12-14 00:00:00,42931.76182603245,26301358636.124893,840112594142.6609,0.03572769997174019,0.5730186993338962
2023-12-15 00:00:00,43009.5954563739,22978695605.48269,841400560142.884,0.0018129614772588454,0.5678393182570188
2023-12-16 00:00:00,41992.01418722399,17134765249.072596,821883086852.3783,-0.02365940107904707,0.554880222855278
2023-12-17 00:00:00,42247.06788172229,13524832238.374014,825747211475.3832,0.006073861886241483,0.5613764609796132
2023-12-18 00:00:00,41410.819634575855,16536428696.461372,810534011290.7083,-0.019794231625438474,0.5694352999154692
2023-12-19 00:00:00,42684.182554683386,26473040426.60815,834757901244.3383,0.030749522258775475,0.43111468423831206
2023-12-20 00:00:00,42250.206182797505,23402523667.558952,827483345952.5029,-0.010167147311065605,0.4450311368588328
2023-12-21 00:00:00,43634.1241684964,28334648885.87903,854173854159.8182,0.03275529543480338,0.4320467707224437
2023-12-22 00:00:00,43849.69959939619,21948638202.58336,858312140014.9476,0.004940523844762623,0.4323173592533744
2023-12-23 00:00:00,44003.6960216438,20833936534.62855,861822676200.4246,0.003511915102144325,0.3705543330000252
2023-12-24 00:00:00,43752.03088478376,9872050975.657969,856850313226.057,-0.005719181787281147,0.38170733510688964
2023-12-25 00:00:00,43034.971063091514,18313974069.822754,845029028630.4425,-0.016389177992229498,0.36872442747951095
2023-12-26 00:00:00,43638.236302200916,18744716867.39297,854524607072.9797,0.014018023579590366,0.31543432268261096
2023-12-27 00:00:00,42516.426940282516,20477744539.87234,832471600531.6842,-0.025707027986871744,0.37082660844246373
2023-12-28 00:00:00,43418.46777504291,23244754807.443966,849194163327.4839,0.021216289789059095,0.31615783475667936
2023-12-29 00:00:00,42600.65063315619,20336573643.81929,836073458797.803,-0.018835697890675074,0.33680053235339885
2023-12-30 00:00:00,42074.70715618848,24832397519.050613,822933961870.5416,-0.012345902448690937,0.3347834510135357
2023-12-31 00:00:00,42220.61140121376,14727224645.41767,826609156660.5117,0.0034677423774729377,0.34216390224709065
2024-01-01 00:00:00,42208.202176186474,14183728910.169804,827596236151.1959,-0.00029391391113131604,0.3288806962205519
2024-01-02 00:00:00,44168.68118687473,16958999497.58364,863804922701.8125,0.04644782079333254,0.47825444989690363
2024-01-03 00:00:00,44994.67388689237,39089952715.542786,878395004792.8407,0.01870086852996411,0.4264919321223313
2024-01-04 00:00:00,42821.558989157995,43146162597.56747,838208392904.1771,-0.0482971585302997,0.5700241377498801
2024-01-05 00:00:00,44195.57856209971,26123887042.79777,866352960236.8643,0.03208709830694412,0.5944042792505787
2024-01-06 00:00:00,44113.69973389081,29364675804.010384,863690851062.0247,-0.0018526475016918953,0.579692436327091
2024-01-07 00:00:00,43956.12071720152,11841102132.239353,861211168830.4689,-0.0035721106513364465,0.5846426934778315
2024-01-08 00:00:00,43883.74387905174,15144653805.362787,856926317087.4954,-0.0016465701924750498,0.585633823225278
2024-01-09 00:00:00,46936.185561217506,40821502383.50064,919666641903.4098,0.06955745823735127,0.6961274847242085
2024-01-10 00:00:00,46105.94607828697,39887918405.77868,902166917320.3264,-0.01768868673504964,0.7155011048252958
2024-01-11 00:00:00,46632.31314804979,52030057180.57072,915259343942.0361,0.011416468254854983,0.5633043282424857
2024-01-12 00:00:00,46314.355541602694,49198128806.306175,909846384596.2129,-0.006818396622051193,0.5514192957418571
2024-01-13 00:00:00,42893.92960550481,45913301456.05085,838383512176.7352,-0.07385239190093928,0.8077213415017065
2024-01-14 00:00:00,42848.47451640749,19424747840.478386,839198740717.084,-0.0010597091363595545,0.8078601814760845
2024-01-15 00:00:00,41800.93282193406,16968959097.076523,822907066751.3778,-0.024447584337507933,0.822406078133092
2024-01-16 00:00:00,42587.336038354406,22634527323.56315,835225973285.8562,0.01881305423901214,0.5859585957592294
2024-01-17 00:00:00,43148.00164342693,22023116042.275295,845770850849.578,0.013165078101329941,0.6138392680472471
2024-01-18 00:00:00,42713.859186938986,21299064875.187115,836987995502.6503,-0.010061704828781548,0.5895606306518434
2024-01-19 00:00:00,41261.39479801012,25160430945.289833,808845819110.2808,-0.03400452257362396,0.6073361676945338
2024-01-20 00:00:00,41600.94093254464,24407872954.726807,815241536115.3193,0.008229148243696693,0.3763344647143588
2024-01-21 00:00:00,41626.10711003664,9533488489.00503,817217622403.9753,0.0006049425067766734,0.37736872569297486
2024-01-22 00:00:00,41541.89945706261,8032696833.695371,814709364023.4832,-0.002022952873095507,0.33574373493533094
2024-01-23 00:00:00,39504.73005758438,31202848830.101707,775020895102.2928,-0.049038908333593034,0.4373244414952198
2024-01-24 00:00:00,39833.45410501688,29683327703.0343,779133357029.7626,0.008321131341824994,0.42256412593074144
2024-01-25 00:00:00,40123.67105847147,22217129215.385582,786928905377.1826,0.0072857591683981315,0.4433122299540357
2024-01-26 00:00:00,39938.28644155878,13376924612.77818,783180536824.566,-0.004620330394059069,0.3885120669580617
2024-01-27 00:00:00,41862.9356109399,22681602408.52447,820989861818.084,0.048190579538194056,0.5439838519783489
2024-01-28 00:00:00,42119.61049464309,10694258830.371908,826254540126.2368,0.006131315923198599,0.5450505073136571
2024-01-29 00:00:00,42026.57856232145,13669905344.783924,824240091063.3245,-0.0022087557607750608,0.5451363085874745
2024-01-30 00:00:00,43267.60927638767,20680322267.003654,849198976216.4734,0.029529663287386043,0.36204914453329246
2024-01-31 00:00:00,42892.03453014447,24526664209.358597,839294111912.5715,-0.008680274979929736,0.3953619866477811
2024-02-01 00:00:00,42583.26354663417,22197944957.07849,835421372330.6442,-0.007198795461504592,0.4164744096847568
2024-02-02 00:00:00,43069.043420936796,22443682768.722225,844585195327.6586,0.011407765254314972,0.40100229695426043
2024-02-03 00:00:00,43170.65856159975,18624791426.130833,846561992602.431,0.0023593544827502644,0.2511692542454699
2024-02-04 00:00:00,42976.84829990829,7779819312.310763,842668526994.8004,-0.00448939784911806,0.2585154450945337
2024-02-05 00:00:00,42599.35997055978,11250814654.362,835416357159.2295,-0.008783527510306421,0.2705898047941971
2024-02-06 00:00:00,42648.45692113544,18682275991.626797,836630860392.2917,0.0011525278926629579,0.142236868653602
2024-02-07 00:00:00,43087.78740814285,17131113853.23615,845393687725.6221,0.010301204749794568,0.15384199236632876
2024-02-08 00:00:00,44247.415415479314,21200879624.73537,868672050077.7697,0.026913148181688884,0.22726473701696825
2024-02-09 00:00:00,45338.271189789484,27709605138.49859,890468166608.419,0.024653547875443715,0.2650196496762154
2024-02-10 00:00:00,47143.24299107112,41993952311.122856,925541926938.6151,0.03981121807062049,0.3467059383445538
2024-02-11 00:00:00,47768.995251247936,16461159742.317774,938210772985.4427,0.013273424153177782,0.3151267787499462
2024-02-12 00:00:00,48189.88179303987,13196875460.84672,945579645769.01,0.008810872817781146,0.25263447910964454
2024-02-13 00:00:00,50050.13609456397,37684440686.70893,981463410832.9637,0.03860259108983266,0.24677178442417194
2024-02-14 00:00:00,49732.14536955351,37331081151.024765,974585308372.1277,-0.006353443763062905,0.31856984940410693
2024-02-15 00:00:00,51790.16929752642,41805076939.80903,1017596576729.7906,0.0413821666586065,0.35090817951538017
2024-02-16 00:00:00,51958.23029105492,31991869491.056656,1020725811639.5323,0.0032450365736982345,0.3773895998341237
2024-02-17 00:00:00,52166.43430976192,24850432117.896576,1024019280535.48,0.004007142228299676,0.3495730735735608
2024-02-18 00:00:00,51684.51749264525,19851884283.15723,1015778284418.9253,-0.009238063200851854,0.3905885120026209
2024-02-19 00:00:00,52138.48578873693,17025880430.565874,1023586119011.2284,0.008783448469965371,0.3906000213972633
2024-02-20 00:00:00,51764.313185487765,22555121071.55909,1016146442771.5667,-0.00717651457630164,0.3329161776515072
2024-02-21 00:00:00,52286.79372554667,34499627551.319275,1026424315285.75,0.010093450640148438,0.3198738454451808
2024-02-22 00:00:00,51842.75676625642,30624246621.0974,1018869881156.3213,-0.008492334825902725,0.15876771132850076
2024-02-23 00:00:00,51319.500125702674,23733644208.80861,1007314397269.4122,-0.010093148458770296,0.1717586210280787
2024-02-24 00:00:00,50841.081094770896,22637679779.740997,999139504635.63,-0.009322363424427937,0.17163886845602883
2024-02-25 00:00:00,51553.096712831146,15528276123.53668,1012485917140.1924,0.014004730086935258,0.20441223900770267
2024-02-26 00:00:00,51751.884054934555,15455098216.48263,1016549456019.3263,0.0038559728663969395,0.19389682953609277
2024-02-27 00:00:00,54478.191083122954,35407941475.56789,1071049856128.8474,0.05268034348845019,0.42375718336487567
2024-02-28 00:00:00,57003.52673730811,51983799587.1939,1118963733317.3013,0.046354983599436794,0.5093443998379139
2024-02-29 00:00:00,62558.58202419311,87218855804.01622,1225273849241.6978,0.09745108074601427,0.7558813171711505
2024-03-01 00:00:00,61298.216861101624,67692687247.36391,1206725326872.1362,-0.020146958615591126,0.7893265972986512
2024-03-02 00:00:00,62426.64052919186,36699193361.155365,1227712629022.1812,0.018408751932330825,0.7365949073886928
2024-03-03 00:00:00,62067.86680212177,25198213831.25236,1219383305483.4985,-0.005747125330287872,0.7760473030295141
2024-03-04 00:00:00,63053.10543906421,27108369390.44353,1236312176673.4497,0.01587357013708046,0.758376255544904
2024-03-05 00:00:00,68186.64593432152,74551714626.1156,1333913436699.1726,0.08141614056136337,0.8366874853526532
2024-03-06 00:00:00,64291.536557569496,96403762012.66058,1264870242318.5977,-0.05712422606185763,1.0463962431587448
2024-03-07 00:00:00,66145.91927850846,73151905042.04068,1297845751759.601,0.02884334113368814,0.8258989127408123
2024-03-08 00:00:00,66944.87639053575,48853892626.0196,1317508010581.0813,0.012078705999432282,0.7891811957639003
2024-03-09 00:00:00,68315.25192078314,63346588227.32869,1340971395884.519,0.020470207790855177,0.7901181019920194
2024-03-10 00:00:00,68508.0039626159,21359706190.81524,1346027264110.4956,0.002821508175894216,0.7796501605929209
2024-03-11 00:00:00,69075.66688195744,36660543917.16198,1357390358031.5388,0.008286081720485061,0.7810044438745168
2024-03-12 00:00:00,72130.55300765681,66653067165.93465,1417772589113.9521,0.0442252136475183,0.6133987799842986
2024-03-13 00:00:00,71467.17350326062,64599341551.27301,1403692914139.1924,-0.009196928024741036,0.3365747369618397
2024-03-14 00:00:00,73097.76702694128,51906601043.53671,1436631290571.5388,0.022815978913819146,0.32448417855018885
2024-03-15 00:00:00,71420.03180142345,63073551321.74747,1403843488135.24,-0.022951935384010747,0.42378891384946754
2024-03-16 00:00:00,69497.7631929463,81204427005.22603,1367669237527.8738,-0.026914978332995387,0.4831214070047987
2024-03-17 00:00:00,65292.31329331289,49265436012.59228,1282404282863.459,-0.06051201803370043,0.6646996711263842
2024-03-18 00:00:00,68425.41565643054,47190980586.56393,1344508983079.8567,0.04798577665708992,0.7710780872226948
2024-03-19 00:00:00,67708.94360930806,51101822566.75771,1331771923948.0378,-0.010470846837379089,0.6722541214984693
2024-03-20 00:00:00,62132.51737873437,80179417876.47993,1223867418062.399,-0.08235878354195869,0.8588110218038892
2024-03-21 00:00:00,67819.05570684028,70836803714.91411,1332594162507.5205,0.09152274152104778,1.1543603533569462
2024-03-22 00:00:00,65535.97844847657,48393664548.05336,1287348061971.4202,-0.03366424428309234,1.1647253115818756
2024-03-23 00:00:00,63509.04496523133,42436600223.53738,1247366367469.2778,-0.030928560635419267,1.168493524015793
2024-03-24 00:00:00,64285.80279102199,25489933245.687557,1264722355270.5166,0.012230664564644389,1.0976769224629264
2024-03-25 00:00:00,67310.98326810106,28098318940.431744,1323456466317.511,0.04705829818930973,1.0951862829488714
2024-03-26 00:00:00,69938.94530200244,44820310272.647514,1371797489739.3416,0.039042098425960514,1.1268872057357702
2024-03-27 00:00:00,70082.05122475982,36257324508.56845,1375728580463.2524,0.0020461550019010843,0.8559480225316869
2024-03-28 00:00:00,69435.75040305211,41441040887.822266,1360261687784.1018,-0.0092220591494242,0.602471135487404
2024-03-29 00:00:00,70710.19534863312,30455289338.47621,1390869723348.0437,0.01835430506883373,0.5167127496699607
2024-03-30 00:00:00,69919.05546148612,25785951735.485695,1374646886107.8396,-0.011188483969621688,0.4313559793518014
2024-03-31 00:00:00,69702.3087473573,16408802301.837431,1370247487960.0945,-0.003099966278123034,0.44911998942648884
2024-04-01 00:00:00,71246.95144060145,19723005998.21497,1401370211582.3662,0.022160567146245702,0.35692521127918764
2024-04-02 00:00:00,69785.92503802372,36040088988.53872,1373784286061.3486,-0.020506511128350335,0.299264885537219
2024-04-03 00:00:00,65440.41922587159,45161133992.09071,1288360536576.547,-0.062269086635799775,0.5362900392996666
2024-04-04 00:00:00,66123.938539074,35559952961.797325,1301670235623.7266,0.010444910367141791,0.5551497748287997
2024-04-05 00:00:00,68542.17715279506,37516850709.63811,1348455954443.3696,0.036571303330518834,0.617068712548749
2024-04-06 00:00:00,67978.61023408506,35132808695.80448,1337452583876.3916,-0.008222191679929991,0.6153311849565866
2024-04-07 00:00:00,69000.6499164776,19119438138.850826,1358548956714.7139,0.015034724582823067,0.6299173380056725
2024-04-08 00:00:00,69401.97360911008,17935478429.01022,1367272232852.0764,0.005816230616932705,0.6039285304464083
2024-04-09 00:00:00,71624.18486236996,33111949671.02105,1410324678268.6392,0.03201942448749295,0.6313933184103967
2024-04-10 00:00:00,69158.64381207665,36488482038.859055,1361830648708.6648,-0.034423303455822785,0.46249308937385825
2024-04-11 00:00:00,70527.88997578963,38378062633.13138,1387722485989.3584,0.019798626581423395,0.4701516375196647
2024-04-12 00:00:00,70106.66413070948,30118549149.510498,1379324055321.196,-0.005972471957189418,0.41876538501582067
2024-04-13 00:00:00,67252.10504226631,43471949726.09197,1321648247460.1611,-0.04071737150581045,0.5258469911230605
2024-04-14 00:00:00,64404.82548907413,49214481480.20075,1270009515097.3306,-0.04233740418092091,0.5786014104127957
2024-04-15 00:00:00,65752.66004728881,40292911692.95434,1293286386553.3967,0.02092753994719443,0.6121000428870248
2024-04-16 00:00:00,63430.5714573684,42796604938.03423,1247928896840.997,-0.03531550796956928,0.5379805187597648
2024-04-17 00:00:00,63720.501587480736,42157169474.39519,1253670904297.4917,0.004570826392557237,0.534225235688806
2024-04-18 00:00:00,61328.89798860725,41123362075.93534,1207185042484.4346,-0.037532717717077224,0.48981164712028047
2024-04-19 00:00:00,63461.592695107174,35901618166.42319,1249565911947.3347,0.03477471104887786,0.6272691898832805
2024-04-20 00:00:00,63988.818471785664,52227787323.81757,1263308149913.607,0.008307793017604759,0.5978368052170087
2024-04-21 00:00:00,64894.41869109179,16601830590.687477,1277940837359.7852,0.014152476025251604,0.527805646515979
2024-04-22 00:00:00,64936.4207567739,19592118541.18973,1279763566407.3762,0.0006472369508701004,0.5018682142977604
2024-04-23 00:00:00,66841.66685207361,27748586313.20611,1317058642854.2856,0.029340177254856936,0.45135571496727767
2024-04-24 00:00:00,66406.95244392671,23232230785.201836,1306843409278.049,-0.006503644038515111,0.463036289445848
2024-04-25 00:00:00,64279.51812857524,30939903322.025898,1265541377860.928,-0.032036319045778416,0.43214926561016853
2024-04-26 00:00:00,64486.183359158975,24705345525.57077,1269387456067.624,0.003215102362316369,0.3631329322848264
2024-04-27 00:00:00,63802.330049258766,23302057197.884678,1255539337969.4697,-0.010604648535197936,0.37017321768190553
2024-04-28 00:00:00,63517.248743409626,19190483386.063873,1249495302303.4912,-0.004468195842205813,0.349951174680479
2024-04-29 00:00:00,63030.433616681854,16180294651.046635,1240724751365.882,-0.007664298066409558,0.3499498651505508
2024-04-30 00:00:00,63797.67963589958,27242983698.21234,1257159131219.0603,0.012172627970223227,0.26072796018821776
2024-05-01 00:00:00,60749.47209216387,39533113322.04938,1197773959985.8767,-0.047779285408688255,0.3956674055163935
2024-05-02 00:00:00,58297.574075325494,51109380171.692604,1151677489315.1536,-0.040360811911559824,0.4242654363868037
2024-05-03 00:00:00,59135.1733607733,28255509745.49032,1164721402399.166,0.014367652492118355,0.45755773438763353
2024-05-04 00:00:00,62839.34073569376,33591665812.212433,1239817041554.716,0.06263898733029816,0.7084840141775621
2024-05-05 00:00:00,63820.451902924986,20510614461.479218,1257549583083.3145,0.015613008598512224,0.7182837927804259
2024-05-06 00:00:00,64010.00865210892,18115695040.201984,1259667234461.2874,0.0029701567997710843,0.7143183580207583
2024-05-07 00:00:00,63172.48129551341,17917770174.27797,1244417948315.7583,-0.013084318753140978,0.7174410994157087
2024-05-08 00:00:00,62363.057191718624,19925137720.849453,1229336706399.346,-0.012812922449704,0.615332313172985
2024-05-09 00:00:00,61215.50400879193,20303831135.373127,1203918522476.5405,-0.01840116945195369,0.533618685650662
2024-05-10 00:00:00,63148.599943097026,25837724247.550426,1240910691253.6274,0.03157853497420282,0.5611922267029098
2024-05-11 00:00:00,60888.21674957157,23987518755.480534,1199393711200.297,-0.03579466837843248,0.4326506338019945
2024-05-12 00:00:00,60776.972079172134,12120618802.065384,1197102943502.2341,-0.0018270311784129856,0.4010540471048558
2024-05-13 00:00:00,61507.054004121346,13045696108.912676,1211277523448.5786,0.01201247610687406,0.41930947418570585
2024-05-14 00:00:00,62878.783300729294,27740460083.601814,1238994152713.125,0.022301983387401858,0.45645929279008823
2024-05-15 00:00:00,61569.1130057734,21581895152.31416,1212998352772.157,-0.020828492954326983,0.47306528498946354
2024-05-16 00:00:00,66220.51831432826,38101793065.15294,1307048849176.4167,0.07554770698286162,0.7011309373300801
2024-05-17 00:00:00,65260.879803346186,29114585833.349678,1286278919684.0837,-0.01449155843853367,0.7012171838015027
2024-05-18 00:00:00,67053.12326509564,25397793918.993534,1319238394090.13,0.027462753599861056,0.6198991856110346
2024-05-19 00:00:00,66912.61861403697,13025487675.845129,1319928522881.6436,-0.002095422915695977,0.620327120846038
2024-05-20 00:00:00,66252.71259591613,9072734600.009218,1304727108597.6987,-0.009862205840833749,0.644803687129988
2024-05-21 00:00:00,71430.29700215145,35923476641.4359,1406288649446.611,0.07814901765327065,0.8088195824506382
2024-05-22 00:00:00,70189.8358177002,41105056578.01701,1382275470797.567,-0.01736603705307138,0.7987382555235406
2024-05-23 00:00:00,69181.20085677762,31059440495.91766,1362228629448.754,-0.014370100017646936,0.6691236045907746
2024-05-24 00:00:00,67906.46534276106,39235702119.25446,1336347300306.381,-0.01842603912955454,0.6772841901378123
2024-05-25 00:00:00,68539.91646552991,28127411967.182774,1350764328536.3708,0.009328288839236087,0.6549635204026345
2024-05-26 00:00:00,69268.44558973772,15929396750.116022,1363997851294.8164,0.010629267757777283,0.6546508582850715
2024-05-27 00:00:00,68508.83110875699,11243743771.147913,1349351520129.172,-0.010966241186929016,0.6562673258916341
2024-05-28 00:00:00,69367.23871755725,18983806932.464344,1366931305389.0393,0.012529882569993767,0.2710467781480046
2024-05-29 00:00:00,68316.63588049631,31278122196.184998,1347542673428.3018,-0.015145519073329172,0.2648342616829239
2024-05-30 00:00:00,67577.26558995963,24320692137.62038,1331734029835.3335,-0.010822697590525898,0.2573329039871602
2024-05-31 00:00:00,68372.49288434093,25344376897.716885,1346147846430.124,0.011767674933853112,0.240979584338343
2024-06-01 00:00:00,67474.95483698409,19685305476.459476,1331606411822.8157,-0.013127180383419867,0.24846665601889845
2024-06-02 00:00:00,67704.32641811523,10724053324.55672,1333649555935.3525,0.003399358794463625,0.2306717791683964
2024-06-03 00:00:00,67740.01690222476,16137350587.750422,1335930570689.7126,0.0005271521924479217,0.22187918109488677
2024-06-04 00:00:00,68808.29368590549,29862293749.910686,1355484820107.0864,0.01577024678370953,0.2352232637170824
2024-06-05 00:00:00,70600.01116676089,31561053725.144592,1390853496950.4385,0.026039266269763717,0.27082295545557966
2024-06-06 00:00:00,71184.59943059199,32560403314.989147,1400297735227.1965,0.008280285713415436,0.23680871700886472
2024-06-07 00:00:00,70759.58819301432,23612879689.560955,1394881646977.521,-0.005970550385579809,0.25164041187952496
2024-06-08 00:00:00,69325.36238847222,18597495569.911568,1366366925856.506,-0.02026899592221898,0.2858731357047394
2024-06-09 00:00:00,69315.1041233966,10688301508.476225,1366065699664.3162,-0.0001479727580526724,0.2874457524787585
2024-06-10 00:00:00,69654.16073760358,10461044041.080194,1372556186704.501,0.004891525714271205,0.286461534891407
2024-06-11 00:00:00,69493.17760915738,19335866773.67523,1369378888543.5317,-0.002311177490927574,0.27092593121185654
2024-06-12 00:00:00,67329.15232724321,38513044382.60802,1327665028180.2761,-0.03114011125070515,0.2705141286517204
2024-06-13 00:00:00,68224.51967501991,36027809551.45211,1345244310606.6865,0.013298360618367866,0.2891652385771888
2024-06-14 00:00:00,66700.31696564378,29654777884.381138,1317161415434.6978,-0.02234098116976857,0.3124605409582782
2024-06-15 00:00:00,66011.07873713733,27966992832.749634,1301949410096.3496,-0.010333357618997008,0.297147254922658
